username,firm,country_code,certification,specialization,years_experience,clients_portfolio_size,followers
auditor_3454,Trust and Co,ES,None,Financial Audit,9,5,44
auditor_3455,Global Assurance,GB,CPA,Financial Audit,11,7,163
auditor_3456,Trust and Co,NL,ACCA,Financial Audit,1,35,58
auditor_3457,Global Assurance,FI,State Authorised,Financial Audit,6,21,74
auditor_3458,Nordic Audit Partners,GB,CISA,Financial Audit,8,23,196
auditor_3459,Prime Advisory,DK,CPA,Financial Audit,11,16,108
auditor_3460,North Continental,IT,CPA,Financial Audit,19,27,46
auditor_3461,Copenhagen Review,GB,ACCA,Tax,8,14,109
auditor_3462,North Continental,IT,State Authorised,Internal Control,1,13,264
auditor_3463,North Continental,FR,None,Financial Audit,10,1,217
auditor_3464,Atlas Audit,NL,State Authorised,Financial Audit,13,14,177
auditor_3465,Trust and Co,GB,None,Sustainability,3,13,239
auditor_3466,Capital Assurance,DK,ACCA,Financial Audit,6,1,114
auditor_3467,Nordic Audit Partners,FR,ACCA,Sustainability,7,29,121
auditor_3468,Prime Advisory,GB,State Authorised,IT Audit,5,28,129
auditor_3469,Prime Advisory,GB,ACCA,Financial Audit,4,29,135
auditor_3470,North Continental,FR,None,IT Audit,8,19,34
auditor_3471,Capital Assurance,NL,CIA,Financial Audit,5,18,104
auditor_3472,Atlas Audit,FI,State Authorised,Tax,14,20,188
auditor_3473,Copenhagen Review,FI,None,Tax,8,28,151
auditor_3474,Copenhagen Review,NL,None,IT Audit,8,17,43
auditor_3475,Seaside Audit,NL,CPA,Financial Audit,10,17,79
auditor_3476,Trust and Co,FR,State Authorised,Forensics,13,5,86
auditor_3477,Integrity Audit,IT,ACCA,Financial Audit,13,21,116
auditor_3478,Capital Assurance,ES,None,Forensics,9,19,0
auditor_3479,Atlas Audit,GB,State Authorised,Financial Audit,6,34,67
auditor_3480,Prime Advisory,GB,CPA,Financial Audit,6,12,113
auditor_3481,Copenhagen Review,NO,CPA,IT Audit,5,22,135
auditor_3482,Prime Advisory,NO,ACCA,IT Audit,11,7,92
auditor_3483,Trust and Co,FR,State Authorised,Internal Control,6,22,56
auditor_3484,Copenhagen Review,ES,CIA,Sustainability,12,29,40
auditor_3485,Global Assurance,SE,State Authorised,Financial Audit,5,12,330
auditor_3486,Nordic Audit Partners,NL,None,Financial Audit,5,34,18
auditor_3487,Capital Assurance,FI,CIA,Internal Control,3,11,52
auditor_3488,Integrity Audit,SE,ACCA,Sustainability,6,10,54
auditor_3489,Copenhagen Review,FR,ACCA,Forensics,13,30,195
auditor_3490,Integrity Audit,DE,State Authorised,IT Audit,10,18,80
auditor_3491,Trust and Co,NO,ACCA,IT Audit,3,21,26
auditor_3492,Copenhagen Review,GB,State Authorised,IT Audit,3,29,272
auditor_3493,North Continental,DE,CIA,Sustainability,9,29,100
auditor_3494,Global Assurance,NO,None,Financial Audit,1,24,165
auditor_3495,Nordic Audit Partners,NO,None,IT Audit,8,15,196
auditor_3496,North Continental,NO,CISA,IT Audit,3,10,39
auditor_3497,Capital Assurance,FR,CPA,Financial Audit,8,7,65
auditor_3498,Nordic Audit Partners,FR,None,IT Audit,4,15,1
auditor_3499,Capital Assurance,SE,None,Financial Audit,8,30,130
auditor_3500,Trust and Co,IT,State Authorised,Financial Audit,15,31,182
auditor_3501,Trust and Co,SE,None,Tax,8,18,181
auditor_3502,Prime Advisory,NL,State Authorised,Tax,6,1,159
auditor_3503,Global Assurance,NL,CPA,Tax,2,8,120
auditor_3504,Nordic Audit Partners,IT,None,Financial Audit,7,3,133
auditor_3505,Trust and Co,NL,None,Financial Audit,12,6,221
auditor_3506,Integrity Audit,ES,None,Financial Audit,0,39,87
auditor_3507,Capital Assurance,NO,State Authorised,Financial Audit,8,1,115
auditor_3508,Integrity Audit,DE,ACCA,Financial Audit,9,17,74
auditor_3509,Nordic Audit Partners,DE,CIA,Tax,3,29,122
auditor_3510,North Continental,SE,State Authorised,Financial Audit,15,12,85
auditor_3511,Copenhagen Review,DK,CIA,Financial Audit,12,1,22
auditor_3512,Seaside Audit,FI,None,Financial Audit,13,6,0
auditor_3513,Nordic Audit Partners,DE,CIA,Financial Audit,17,4,134
auditor_3514,Atlas Audit,GB,ACCA,Financial Audit,8,1,98
auditor_3515,Capital Assurance,DE,CPA,IT Audit,10,21,192
auditor_3516,Integrity Audit,SE,None,Sustainability,6,25,64
auditor_3517,Global Assurance,NL,None,Sustainability,0,5,3
auditor_3518,Nordic Audit Partners,NO,CISA,Financial Audit,13,2,141
auditor_3519,Global Assurance,NO,ACCA,Financial Audit,6,16,229
auditor_3520,Prime Advisory,SE,None,Financial Audit,5,24,123
auditor_3521,Nordic Audit Partners,NL,None,IT Audit,7,40,4
auditor_3522,Trust and Co,IT,CPA,Sustainability,14,24,81
auditor_3523,North Continental,NL,CISA,Financial Audit,16,1,78
auditor_3524,Global Assurance,DK,CIA,Financial Audit,1,22,30
auditor_3525,Global Assurance,NO,State Authorised,Internal Control,10,16,81
auditor_3526,Nordic Audit Partners,GB,CISA,Financial Audit,9,15,32
auditor_3527,Nordic Audit Partners,SE,ACCA,IT Audit,22,13,0
auditor_3528,Prime Advisory,FR,CISA,Forensics,3,5,186
auditor_3529,North Continental,IT,CIA,IT Audit,9,21,90
auditor_3530,Copenhagen Review,DK,ACCA,IT Audit,6,14,113
auditor_3531,Global Assurance,NO,None,Financial Audit,12,21,160
auditor_3532,Atlas Audit,IT,None,Forensics,10,26,143
auditor_3533,Global Assurance,FI,State Authorised,Financial Audit,9,29,66
auditor_3534,Prime Advisory,NO,ACCA,Tax,3,6,134
auditor_3535,Integrity Audit,IT,ACCA,Forensics,0,22,111
auditor_3536,Prime Advisory,GB,State Authorised,Financial Audit,13,11,103
auditor_3537,Prime Advisory,ES,State Authorised,Sustainability,13,31,65
auditor_3538,Integrity Audit,DE,CISA,Financial Audit,8,20,149
auditor_3539,Global Assurance,FR,State Authorised,Tax,6,30,0
auditor_3540,Copenhagen Review,GB,State Authorised,Tax,5,22,156
auditor_3541,North Continental,DK,None,Forensics,14,29,97
auditor_3542,Capital Assurance,IT,CISA,Sustainability,14,10,194
auditor_3543,Copenhagen Review,SE,CPA,Tax,17,30,128
auditor_3544,Capital Assurance,FR,ACCA,Tax,6,2,144
auditor_3545,Capital Assurance,FR,State Authorised,IT Audit,2,10,24
auditor_3546,Atlas Audit,FI,State Authorised,Financial Audit,5,17,141
auditor_3547,Capital Assurance,GB,ACCA,IT Audit,4,28,103
auditor_3548,Seaside Audit,FR,None,IT Audit,4,20,277
auditor_3549,Trust and Co,NO,CIA,Financial Audit,9,14,0
auditor_3550,Nordic Audit Partners,NO,CISA,Financial Audit,6,20,88
auditor_3551,Trust and Co,GB,ACCA,Financial Audit,0,9,236
auditor_3552,Trust and Co,NO,CPA,Financial Audit,15,9,173
auditor_3553,Global Assurance,DK,ACCA,Financial Audit,2,32,139
auditor_3554,Capital Assurance,FI,State Authorised,Financial Audit,12,1,174
auditor_3555,Integrity Audit,ES,State Authorised,Financial Audit,7,26,193
auditor_3556,Copenhagen Review,FR,ACCA,Internal Control,8,11,182
auditor_3557,Trust and Co,FR,None,Financial Audit,7,9,46
auditor_3558,Global Assurance,SE,None,Forensics,0,12,208
auditor_3559,Copenhagen Review,DE,State Authorised,IT Audit,8,12,184
auditor_3560,North Continental,FI,ACCA,Financial Audit,3,18,105
auditor_3561,Integrity Audit,NO,State Authorised,Financial Audit,11,2,51
auditor_3562,Copenhagen Review,GB,CPA,IT Audit,0,15,216
auditor_3563,Atlas Audit,DE,State Authorised,Financial Audit,5,12,189
auditor_3564,Trust and Co,NL,CPA,IT Audit,13,17,174
auditor_3565,Nordic Audit Partners,FR,ACCA,Financial Audit,2,31,291
auditor_3566,Capital Assurance,FI,None,Sustainability,10,1,75
auditor_3567,North Continental,DE,CPA,IT Audit,11,13,221
auditor_3568,Capital Assurance,FI,None,Internal Control,10,10,122
auditor_3569,Copenhagen Review,FI,CIA,IT Audit,3,16,75
auditor_3570,Prime Advisory,FR,CPA,Sustainability,13,39,5
auditor_3571,Capital Assurance,ES,None,Financial Audit,0,15,0
auditor_3572,Trust and Co,IT,State Authorised,IT Audit,8,25,239
auditor_3573,North Continental,IT,None,Internal Control,9,16,0
auditor_3574,Integrity Audit,SE,ACCA,Tax,8,18,171
auditor_3575,Integrity Audit,NO,ACCA,Tax,4,13,1
auditor_3576,North Continental,FI,State Authorised,Financial Audit,0,6,0
auditor_3577,Capital Assurance,IT,ACCA,Financial Audit,9,12,76
auditor_3578,Integrity Audit,NL,ACCA,Financial Audit,3,1,240
auditor_3579,Atlas Audit,FI,CISA,Forensics,2,13,3
auditor_3580,Copenhagen Review,IT,State Authorised,Tax,12,19,53
auditor_3581,Prime Advisory,ES,CISA,Financial Audit,6,34,114
auditor_3582,Seaside Audit,GB,CIA,Sustainability,7,8,0
auditor_3583,Integrity Audit,DE,State Authorised,Financial Audit,7,21,207
auditor_3584,Nordic Audit Partners,GB,State Authorised,IT Audit,0,6,73
auditor_3585,Trust and Co,FR,CPA,IT Audit,7,16,110
auditor_3586,Copenhagen Review,FR,CISA,Financial Audit,10,8,194
auditor_3587,Integrity Audit,FR,State Authorised,Forensics,10,14,248
auditor_3588,North Continental,DE,State Authorised,Financial Audit,15,27,0
auditor_3589,Nordic Audit Partners,SE,State Authorised,Financial Audit,15,25,280
auditor_3590,North Continental,NL,State Authorised,Tax,14,33,190
auditor_3591,Seaside Audit,ES,State Authorised,Financial Audit,14,37,137
auditor_3592,Capital Assurance,GB,State Authorised,IT Audit,0,14,151
auditor_3593,Nordic Audit Partners,DE,State Authorised,Tax,8,5,0
auditor_3594,Nordic Audit Partners,ES,State Authorised,Tax,4,26,246
auditor_3595,Trust and Co,FR,State Authorised,Financial Audit,12,28,113
auditor_3596,Trust and Co,SE,CPA,Internal Control,0,13,99
auditor_3597,Prime Advisory,SE,CISA,Internal Control,5,18,155
auditor_3598,Capital Assurance,SE,ACCA,Tax,12,15,0
auditor_3599,North Continental,GB,CPA,IT Audit,5,18,217
auditor_3600,Seaside Audit,NO,CPA,Financial Audit,5,23,143
auditor_3601,Prime Advisory,FR,State Authorised,Tax,8,27,67
auditor_3602,Integrity Audit,FI,State Authorised,Forensics,5,17,68
auditor_3603,Atlas Audit,DK,State Authorised,Tax,10,10,138
auditor_3604,Prime Advisory,FR,State Authorised,Financial Audit,7,20,83
auditor_3605,Prime Advisory,NO,None,Financial Audit,6,18,136
auditor_3606,Capital Assurance,NL,ACCA,Forensics,7,35,40
auditor_3607,Seaside Audit,DK,CPA,Financial Audit,7,2,149
auditor_3608,Nordic Audit Partners,GB,CPA,Financial Audit,2,15,90
auditor_3609,Copenhagen Review,DK,State Authorised,IT Audit,9,12,72
auditor_3610,Nordic Audit Partners,NL,CIA,IT Audit,15,20,75
auditor_3611,Capital Assurance,ES,None,Financial Audit,6,34,101
auditor_3612,Prime Advisory,NO,CPA,Sustainability,4,11,76
auditor_3613,Copenhagen Review,DE,State Authorised,Financial Audit,5,5,30
auditor_3614,Seaside Audit,NO,CISA,Tax,3,23,89
auditor_3615,Integrity Audit,NL,State Authorised,Sustainability,6,30,223
auditor_3616,Seaside Audit,SE,CIA,IT Audit,6,11,50
auditor_3617,North Continental,IT,None,Forensics,11,15,89
auditor_3618,Seaside Audit,FI,State Authorised,Financial Audit,3,10,145
auditor_3619,Global Assurance,FI,State Authorised,IT Audit,1,27,77
auditor_3620,Integrity Audit,FI,None,Tax,7,4,119
auditor_3621,Capital Assurance,FR,State Authorised,IT Audit,6,17,237
auditor_3622,Copenhagen Review,DE,State Authorised,Financial Audit,8,10,63
auditor_3623,Nordic Audit Partners,FI,CISA,Sustainability,10,30,142
auditor_3624,Prime Advisory,FR,None,Financial Audit,11,24,233
auditor_3625,Capital Assurance,FR,None,IT Audit,0,24,198
auditor_3626,Trust and Co,FR,ACCA,IT Audit,1,9,51
auditor_3627,Prime Advisory,SE,CPA,Sustainability,4,13,139
auditor_3628,Nordic Audit Partners,IT,State Authorised,Financial Audit,12,28,52
auditor_3629,Integrity Audit,DK,State Authorised,Financial Audit,3,31,171
auditor_3630,Copenhagen Review,NO,State Authorised,Financial Audit,8,22,117
auditor_3631,Prime Advisory,GB,CIA,Financial Audit,10,14,141
auditor_3632,Integrity Audit,GB,CIA,Financial Audit,0,11,65
auditor_3633,Nordic Audit Partners,SE,State Authorised,Financial Audit,6,8,77
auditor_3634,Prime Advisory,SE,None,Tax,0,23,113
auditor_3635,Nordic Audit Partners,FR,State Authorised,Financial Audit,0,9,146
auditor_3636,Prime Advisory,FR,None,IT Audit,5,11,114
auditor_3637,Atlas Audit,DE,State Authorised,Forensics,9,3,164
auditor_3638,North Continental,SE,CIA,Financial Audit,3,17,117
auditor_3639,Global Assurance,GB,CIA,Financial Audit,5,7,97
auditor_3640,North Continental,GB,CISA,Financial Audit,16,4,255
auditor_3641,Nordic Audit Partners,IT,None,Forensics,6,18,33
auditor_3642,Integrity Audit,DE,CIA,Financial Audit,4,12,36
auditor_3643,Integrity Audit,DK,CIA,Internal Control,6,13,268
auditor_3644,Prime Advisory,FI,CIA,Tax,2,19,139
auditor_3645,Nordic Audit Partners,IT,CISA,Financial Audit,2,24,88
auditor_3646,North Continental,FI,CIA,Tax,0,24,30
auditor_3647,Integrity Audit,NL,State Authorised,Financial Audit,2,24,92
auditor_3648,North Continental,ES,State Authorised,Forensics,12,30,68
auditor_3649,Capital Assurance,ES,CPA,Financial Audit,11,10,298
auditor_3650,Capital Assurance,GB,State Authorised,Financial Audit,4,28,187
auditor_3651,North Continental,NL,CISA,Financial Audit,9,11,107
auditor_3652,North Continental,ES,ACCA,Internal Control,0,20,147
auditor_3653,Global Assurance,IT,State Authorised,Financial Audit,8,1,18
auditor_3654,Capital Assurance,FR,ACCA,IT Audit,4,20,143
auditor_3655,Trust and Co,DK,State Authorised,Sustainability,7,24,37
auditor_3656,Trust and Co,IT,State Authorised,Forensics,11,22,150
auditor_3657,Trust and Co,IT,State Authorised,Tax,7,36,159
auditor_3658,Prime Advisory,GB,State Authorised,Financial Audit,3,20,180
auditor_3659,Global Assurance,ES,CPA,IT Audit,5,28,150
auditor_3660,Copenhagen Review,DK,State Authorised,IT Audit,0,20,87
auditor_3661,Trust and Co,FI,CIA,Tax,10,27,135
auditor_3662,North Continental,SE,State Authorised,Tax,16,16,169
auditor_3663,Capital Assurance,ES,None,IT Audit,12,17,182
auditor_3664,Seaside Audit,FI,CPA,Tax,5,13,15
auditor_3665,Global Assurance,FI,CPA,IT Audit,9,21,214
auditor_3666,Prime Advisory,DK,None,Internal Control,11,15,25
auditor_3667,Global Assurance,FR,State Authorised,Financial Audit,10,29,180
auditor_3668,Integrity Audit,FI,CISA,Financial Audit,13,15,82
auditor_3669,Prime Advisory,ES,CPA,Internal Control,4,17,113
auditor_3670,Prime Advisory,DK,State Authorised,Financial Audit,9,16,109
auditor_3671,Prime Advisory,NO,CISA,Forensics,4,27,126
auditor_3672,Global Assurance,DE,ACCA,Financial Audit,7,10,13
auditor_3673,Capital Assurance,GB,State Authorised,IT Audit,14,23,0
auditor_3674,Capital Assurance,GB,ACCA,Financial Audit,11,27,129
auditor_3675,Copenhagen Review,IT,None,Forensics,15,20,6
auditor_3676,Copenhagen Review,DK,CIA,Internal Control,9,20,71
auditor_3677,North Continental,NL,ACCA,Financial Audit,10,1,199
auditor_3678,North Continental,GB,CISA,Tax,3,8,110
auditor_3679,Seaside Audit,IT,CPA,Financial Audit,10,19,60
auditor_3680,North Continental,DK,ACCA,Internal Control,5,6,102
auditor_3681,Global Assurance,FR,State Authorised,Financial Audit,13,17,188
auditor_3682,Prime Advisory,SE,ACCA,Tax,15,12,105
auditor_3683,Prime Advisory,IT,None,Financial Audit,18,32,0
auditor_3684,Integrity Audit,ES,CISA,Sustainability,9,18,186
auditor_3685,Prime Advisory,IT,ACCA,Financial Audit,4,9,65
auditor_3686,Trust and Co,IT,None,Tax,5,26,25
auditor_3687,Atlas Audit,FR,State Authorised,Financial Audit,4,1,200
auditor_3688,Integrity Audit,IT,ACCA,Sustainability,14,14,96
auditor_3689,Nordic Audit Partners,DE,CPA,Forensics,10,32,152
auditor_3690,North Continental,NO,None,Financial Audit,4,1,30
auditor_3691,Trust and Co,DK,State Authorised,Financial Audit,8,11,135
auditor_3692,Global Assurance,NO,None,Financial Audit,5,7,25
auditor_3693,North Continental,FR,State Authorised,Financial Audit,15,26,258
auditor_3694,Trust and Co,GB,State Authorised,Financial Audit,10,13,225
auditor_3695,Capital Assurance,IT,CISA,Financial Audit,7,20,116
auditor_3696,North Continental,SE,State Authorised,Financial Audit,0,34,159
auditor_3697,Copenhagen Review,IT,State Authorised,IT Audit,9,17,133
auditor_3698,Seaside Audit,DK,CIA,Sustainability,5,24,15
auditor_3699,Capital Assurance,ES,State Authorised,IT Audit,8,23,104
auditor_3700,Integrity Audit,GB,CPA,Financial Audit,9,8,42
auditor_3701,Global Assurance,SE,State Authorised,Internal Control,9,24,0
auditor_3702,Capital Assurance,FR,ACCA,Sustainability,10,12,104
auditor_3703,Trust and Co,SE,State Authorised,Financial Audit,1,9,197
auditor_3704,Trust and Co,FI,ACCA,Internal Control,8,14,110
auditor_3705,Capital Assurance,ES,State Authorised,Financial Audit,10,22,113
auditor_3706,Trust and Co,IT,ACCA,IT Audit,13,27,153
auditor_3707,Prime Advisory,FI,State Authorised,Financial Audit,8,24,145
auditor_3708,Seaside Audit,DK,ACCA,IT Audit,13,26,38
auditor_3709,Nordic Audit Partners,SE,CPA,Financial Audit,2,10,198
auditor_3710,Atlas Audit,DK,State Authorised,Tax,0,21,149
auditor_3711,Capital Assurance,FI,None,Tax,13,19,12
auditor_3712,Prime Advisory,FR,ACCA,Financial Audit,3,6,76
auditor_3713,Trust and Co,GB,CPA,IT Audit,7,6,237
auditor_3714,Global Assurance,NO,CIA,Sustainability,1,31,214
auditor_3715,Trust and Co,SE,ACCA,Internal Control,12,11,147
auditor_3716,Global Assurance,IT,State Authorised,IT Audit,1,27,114
auditor_3717,Seaside Audit,NL,None,Tax,5,5,0
auditor_3718,Seaside Audit,DK,CISA,Financial Audit,2,29,87
auditor_3719,Capital Assurance,GB,State Authorised,Forensics,7,24,264
auditor_3720,Capital Assurance,GB,ACCA,Tax,14,8,0
auditor_3721,Prime Advisory,NO,ACCA,Internal Control,19,40,135
auditor_3722,Atlas Audit,GB,CPA,Tax,1,27,111
auditor_3723,Trust and Co,FI,CPA,Financial Audit,7,26,146
auditor_3724,Global Assurance,GB,CPA,Financial Audit,2,14,172
auditor_3725,Atlas Audit,SE,CIA,Tax,10,20,194
auditor_3726,Nordic Audit Partners,NL,State Authorised,Financial Audit,6,19,0
auditor_3727,Capital Assurance,DE,CISA,IT Audit,5,25,88
auditor_3728,Integrity Audit,FR,CPA,Financial Audit,5,7,200
auditor_3729,Copenhagen Review,ES,None,IT Audit,10,26,0
auditor_3730,Copenhagen Review,NO,ACCA,Financial Audit,7,15,97
auditor_3731,North Continental,NL,CPA,IT Audit,4,14,187
auditor_3732,Global Assurance,DE,CPA,Internal Control,0,35,158
auditor_3733,Integrity Audit,IT,CPA,Financial Audit,7,27,3
auditor_3734,Capital Assurance,FI,CPA,Financial Audit,4,16,229
auditor_3735,Integrity Audit,FI,CISA,IT Audit,7,22,72
auditor_3736,Seaside Audit,DE,State Authorised,Financial Audit,10,34,199
auditor_3737,Prime Advisory,IT,None,Financial Audit,7,24,166
auditor_3738,Integrity Audit,FI,CIA,Financial Audit,10,29,208
auditor_3739,Atlas Audit,ES,State Authorised,Tax,7,24,89
auditor_3740,Copenhagen Review,ES,State Authorised,Tax,3,15,113
auditor_3741,Integrity Audit,FI,State Authorised,Tax,0,26,0
auditor_3742,Capital Assurance,NO,None,Tax,21,33,99
auditor_3743,Capital Assurance,FI,ACCA,Tax,8,21,72
auditor_3744,Copenhagen Review,FR,CPA,Financial Audit,8,16,112
auditor_3745,Copenhagen Review,SE,State Authorised,Internal Control,8,4,123
auditor_3746,Atlas Audit,GB,State Authorised,Financial Audit,8,19,102
auditor_3747,Integrity Audit,FR,ACCA,Internal Control,13,14,138
auditor_3748,Copenhagen Review,DE,CPA,Financial Audit,14,17,137
auditor_3749,Integrity Audit,DK,None,IT Audit,7,30,99
auditor_3750,North Continental,IT,State Authorised,Financial Audit,14,16,51
auditor_3751,Capital Assurance,SE,State Authorised,Financial Audit,11,14,169
auditor_3752,Nordic Audit Partners,DK,CISA,Financial Audit,0,18,83
auditor_3753,Atlas Audit,ES,State Authorised,Tax,2,12,74
auditor_3754,Seaside Audit,FI,State Authorised,Forensics,7,4,145
auditor_3755,Nordic Audit Partners,DK,State Authorised,Internal Control,14,20,184
auditor_3756,Integrity Audit,DE,ACCA,Financial Audit,13,30,269
auditor_3757,Copenhagen Review,IT,CPA,Financial Audit,5,10,182
auditor_3758,Atlas Audit,NL,CISA,Financial Audit,11,25,271
auditor_3759,Atlas Audit,IT,State Authorised,Financial Audit,8,22,41
auditor_3760,Seaside Audit,FI,CPA,Financial Audit,18,14,95
auditor_3761,Trust and Co,SE,CPA,IT Audit,6,11,61
auditor_3762,Integrity Audit,FR,State Authorised,Financial Audit,5,4,57
auditor_3763,Seaside Audit,FI,State Authorised,IT Audit,17,25,194
auditor_3764,Trust and Co,FI,State Authorised,Financial Audit,13,36,0
auditor_3765,Integrity Audit,GB,CPA,IT Audit,1,9,82
auditor_3766,Seaside Audit,FR,State Authorised,Financial Audit,6,13,137
auditor_3767,Global Assurance,GB,CIA,Financial Audit,8,10,0
auditor_3768,Seaside Audit,IT,CISA,Financial Audit,3,12,100
auditor_3769,Integrity Audit,FI,None,IT Audit,2,13,29
auditor_3770,Atlas Audit,NL,State Authorised,IT Audit,7,7,52
auditor_3771,Copenhagen Review,GB,CISA,IT Audit,1,16,50
