id,username,client_name,country_code,industry_code,engagement_type,date_start,date_end,latitude,longitude
39075,auditor_3293,ClientCorp 3935,IT,IND03,Statutory Audit,2018-04-12,2018-05-10,,
39076,auditor_2514,ClientCorp 4021,IT,REAL02,Advisory,2017-03-24,2017-04-09,,
39077,auditor_2815,ClientCorp 0194,DE,UTIL02,Statutory Audit,2022-07-02,2022-07-18,,
39078,auditor_2583,ClientCorp 2939,DK,TMT03,Statutory Audit,2019-09-10,2019-09-21,,
39079,auditor_1935,ClientCorp 4602,DK,TMT01,Statutory Audit,2018-03-21,2018-04-08,,
39080,auditor_0416,ClientCorp 0818,ES,FIN01,Review,2023-01-05,2023-01-10,,
39081,auditor_2884,ClientCorp 4462,NO,IND02,Statutory Audit,2018-03-05,2018-04-11,,
39082,auditor_2322,ClientCorp 5587,DK,ENE01,Advisory,2019-07-24,2019-08-21,,
39083,auditor_0271,ClientCorp 3994,NO,REAL01,Statutory Audit,2021-04-24,2021-05-14,,
39084,auditor_2273,ClientCorp 1560,GB,ENE02,Statutory Audit,2023-09-22,2023-10-15,,
39085,auditor_0602,ClientCorp 0965,DK,PUB01,Statutory Audit,2016-03-02,2016-03-08,,
39086,auditor_3685,ClientCorp 2559,GB,PUB01,Advisory,2015-11-24,2015-11-28,,
39087,auditor_1000,ClientCorp 2198,NO,CONS01,Statutory Audit,2021-08-31,2021-09-30,,
39088,auditor_1679,ClientCorp 1782,DE,CONS02,Statutory Audit,2020-02-21,2020-03-10,,
39089,auditor_1805,ClientCorp 3668,GB,PUB01,Advisory,2018-05-15,2018-05-31,,
39090,auditor_3234,ClientCorp 2559,GB,REAL02,Statutory Audit,2022-01-24,2022-02-17,,
39091,auditor_0744,ClientCorp 1567,ES,FIN02,Statutory Audit,2021-04-27,2021-06-03,,
39092,auditor_1168,ClientCorp 1700,IT,HC01,Statutory Audit,2017-06-05,2017-07-13,,
39093,auditor_1763,ClientCorp 1524,NL,CONS01,Statutory Audit,2022-10-29,2022-11-08,,
39094,auditor_2417,ClientCorp 1840,FR,UTIL01,Statutory Audit,2018-08-25,2018-09-09,,
39095,auditor_3147,ClientCorp 3238,DE,TMT01,Statutory Audit,2023-11-28,2023-12-09,,
39096,auditor_2944,ClientCorp 3286,NL,REAL02,Statutory Audit,2018-01-10,2018-01-28,,
39097,auditor_0552,ClientCorp 2008,FR,UTIL02,Statutory Audit,2018-12-21,2019-01-01,,
39098,auditor_2414,ClientCorp 5255,ES,UTIL02,Statutory Audit,2019-03-26,2019-04-20,,
39099,auditor_0841,ClientCorp 3256,ES,FIN02,Statutory Audit,2023-02-19,2023-03-19,,
39100,auditor_0579,ClientCorp 0304,FR,TMT03,Statutory Audit,2015-11-30,2015-12-01,,
39101,auditor_3660,ClientCorp 1281,FR,TMT03,Advisory,2015-08-03,2015-09-08,,
39102,auditor_0629,ClientCorp 0434,FR,UTIL01,Statutory Audit,2018-11-27,2018-12-10,,
39103,auditor_2924,ClientCorp 0385,FI,TMT02,Statutory Audit,2019-04-14,2019-04-17,,
39104,auditor_1055,ClientCorp 2177,FI,UTIL01,Review,2017-04-21,2017-05-06,,
39105,auditor_1929,ClientCorp 2362,DK,PUB02,Statutory Audit,2017-05-23,2017-05-24,,
39106,auditor_1644,ClientCorp 2146,GB,UTIL02,Statutory Audit,2023-12-06,2023-12-31,,
39107,auditor_1295,ClientCorp 2133,FI,TMT01,Review,2023-06-08,2023-06-21,,
39108,auditor_1116,ClientCorp 5983,FR,REAL01,Review,2015-12-21,2015-12-28,,
39109,auditor_0842,ClientCorp 0577,SE,ENE02,Statutory Audit,2019-09-21,2019-10-06,,
39110,auditor_0391,ClientCorp 1148,NL,HC02,Statutory Audit,2023-06-04,2023-06-16,,
39111,auditor_0615,ClientCorp 0544,DK,PUB01,Statutory Audit,2023-03-04,2023-04-04,,
39112,auditor_1170,ClientCorp 4165,GB,REAL02,Assurance Other,2023-01-08,2023-01-18,,
39113,auditor_0084,ClientCorp 5144,IT,ENE01,Statutory Audit,2018-02-18,2018-03-03,,
39114,auditor_0577,ClientCorp 1335,FR,TMT01,Statutory Audit,2018-04-21,2018-05-06,,
39115,auditor_3050,ClientCorp 3829,DE,HC01,Review,2019-12-20,2019-12-30,,
39116,auditor_3248,ClientCorp 4497,FR,FIN01,Statutory Audit,2016-11-03,2016-11-23,,
39117,auditor_3725,ClientCorp 2523,ES,ENE01,Statutory Audit,2017-03-13,2017-04-01,,
39118,auditor_3902,ClientCorp 1492,DE,REAL01,Statutory Audit,2024-01-20,2024-02-16,,
39119,auditor_2417,ClientCorp 4379,GB,HC02,Statutory Audit,2022-11-07,2022-11-29,,
39120,auditor_0421,ClientCorp 4012,DE,HC03,Review,2022-03-30,2022-04-13,,
39121,auditor_3615,ClientCorp 5058,NO,TMT01,Review,2022-04-25,2022-05-10,,
39122,auditor_1785,ClientCorp 4334,DE,PUB02,Assurance Other,2023-11-19,2023-11-20,,
39123,auditor_3551,ClientCorp 2945,FR,UTIL01,Advisory,2022-02-03,2022-02-14,,
39124,auditor_0666,ClientCorp 4983,SE,FIN01,Statutory Audit,2020-05-18,2020-05-27,,
39125,auditor_0230,ClientCorp 2906,DE,IND01,Statutory Audit,2015-01-23,2015-02-08,,
39126,auditor_1494,ClientCorp 3106,IT,IND02,Review,2022-06-25,2022-07-13,,
39127,auditor_0566,ClientCorp 5541,GB,CONS03,Statutory Audit,2016-04-05,2016-04-23,,
39128,auditor_1838,ClientCorp 4726,FI,FIN01,Statutory Audit,2019-04-29,2019-05-27,,
39129,auditor_1743,ClientCorp 3123,NO,REAL02,Statutory Audit,2024-05-24,2024-06-19,,
39130,auditor_0522,ClientCorp 2960,NL,IND02,Review,2023-04-03,2023-04-21,,
39131,auditor_3481,ClientCorp 0989,FI,CONS01,Statutory Audit,2016-04-21,2016-04-22,,
39132,auditor_3728,ClientCorp 1975,GB,TMT03,Statutory Audit,2016-11-12,2016-12-01,,
39133,auditor_0132,ClientCorp 2425,NO,UTIL01,Statutory Audit,2022-05-10,2022-06-05,,
39134,auditor_1250,ClientCorp 4102,FI,ENE02,Review,2020-11-16,2020-11-26,,
39135,auditor_2595,ClientCorp 3152,NL,CONS01,Advisory,2017-04-28,2017-05-21,,
39136,auditor_3648,ClientCorp 4642,DK,HC01,Advisory,2019-12-15,2020-01-07,,
39137,auditor_3314,ClientCorp 4785,SE,IND03,Statutory Audit,2023-08-11,2023-08-28,,
39138,auditor_3138,ClientCorp 5965,ES,TMT03,Statutory Audit,2024-10-09,2024-11-07,,
39139,auditor_0587,ClientCorp 2650,FI,ENE01,Statutory Audit,2017-04-01,2017-05-03,,
39140,auditor_1817,ClientCorp 3299,FR,CONS03,Statutory Audit,2020-08-14,2020-08-20,,
39141,auditor_1208,ClientCorp 3091,IT,UTIL01,Review,2022-05-10,2022-05-17,,
39142,auditor_3184,ClientCorp 5783,GB,IND01,Statutory Audit,2019-01-24,2019-02-20,,
39143,auditor_3720,ClientCorp 4100,NO,HC02,Statutory Audit,2018-03-13,2018-04-16,,
39144,auditor_0108,ClientCorp 3387,NO,IND02,Statutory Audit,2016-12-31,2017-01-05,,
39145,auditor_2357,ClientCorp 5238,NO,ENE01,Statutory Audit,2016-04-28,2016-05-09,,
39146,auditor_1331,ClientCorp 2294,IT,HC01,Statutory Audit,2017-07-28,2017-08-23,,
39147,auditor_3293,ClientCorp 5963,IT,UTIL01,Review,2020-05-03,2020-05-09,,
39148,auditor_2273,ClientCorp 3264,DE,FIN03,Statutory Audit,2024-09-29,2024-10-02,,
39149,auditor_2967,ClientCorp 3748,NL,PUB02,Advisory,2021-01-17,2021-02-09,,
39150,auditor_1597,ClientCorp 4133,ES,TMT02,Statutory Audit,2015-09-27,2015-10-19,,
39151,auditor_1406,ClientCorp 0227,FI,CONS03,Advisory,2020-03-22,2020-04-03,,
39152,auditor_2922,ClientCorp 4806,GB,HC02,Statutory Audit,2020-02-02,2020-02-03,,
39153,auditor_0364,ClientCorp 1567,DK,CONS03,Review,2024-11-15,2024-11-29,,
39154,auditor_3981,ClientCorp 3914,NL,PUB01,Statutory Audit,2018-08-04,2018-08-16,,
39155,auditor_3187,ClientCorp 4811,NO,ENE02,Statutory Audit,2023-03-11,2023-03-28,,
39156,auditor_3884,ClientCorp 5268,DE,IND03,Statutory Audit,2015-08-24,2015-09-10,,
39157,auditor_2434,ClientCorp 2376,DK,HC01,Statutory Audit,2021-03-16,2021-03-31,,
39158,auditor_3849,ClientCorp 2373,DE,IND02,Statutory Audit,2019-06-19,2019-07-14,,
39159,auditor_0286,ClientCorp 5988,FR,PUB02,Assurance Other,2016-11-29,2016-12-09,,
39160,auditor_0597,ClientCorp 0311,DK,IND02,Review,2017-02-09,2017-02-23,,
39161,auditor_2705,ClientCorp 3901,IT,CONS02,Review,2015-08-18,2015-09-07,,
39162,auditor_1037,ClientCorp 1951,NO,UTIL01,Review,2015-04-23,2015-04-27,,
39163,auditor_2330,ClientCorp 4812,GB,ENE02,Statutory Audit,2024-10-06,2024-10-19,,
39164,auditor_2353,ClientCorp 4997,NO,UTIL01,Statutory Audit,2018-02-18,2018-04-01,,
39165,auditor_3402,ClientCorp 0389,NO,FIN01,Statutory Audit,2017-02-09,2017-02-26,,
39166,auditor_2553,ClientCorp 3968,DE,TMT03,Review,2021-06-21,2021-07-11,,
39167,auditor_1121,ClientCorp 2694,ES,CONS03,Advisory,2018-10-31,2018-11-01,,
39168,auditor_1967,ClientCorp 0453,DE,FIN02,Review,2022-06-09,2022-06-12,,
39169,auditor_4009,ClientCorp 4472,DE,TMT02,Statutory Audit,2023-07-16,2023-08-10,,
39170,auditor_0317,ClientCorp 2827,FR,HC01,Review,2018-01-31,2018-02-22,,
39171,auditor_0204,ClientCorp 3384,NO,CONS02,Review,2017-08-09,2017-08-21,,
39172,auditor_2718,ClientCorp 2986,GB,FIN02,Statutory Audit,2024-01-18,2024-02-19,,
39173,auditor_3598,ClientCorp 3801,NO,HC01,Review,2021-03-29,2021-04-08,,
39174,auditor_3133,ClientCorp 4156,ES,REAL01,Review,2016-08-21,2016-08-23,,
39175,auditor_1660,ClientCorp 5722,IT,FIN02,Review,2024-09-01,2024-09-16,,
39176,auditor_3943,ClientCorp 2955,ES,CONS03,Statutory Audit,2019-05-23,2019-06-03,,
39177,auditor_2772,ClientCorp 2903,ES,TMT03,Statutory Audit,2016-12-10,2016-12-20,,
39178,auditor_0465,ClientCorp 3770,NO,CONS02,Advisory,2016-09-19,2016-10-05,,
39179,auditor_0494,ClientCorp 1052,DK,CONS02,Statutory Audit,2022-06-27,2022-07-16,,
39180,auditor_2302,ClientCorp 3487,DK,HC01,Review,2018-01-29,2018-02-16,,
39181,auditor_1155,ClientCorp 3200,SE,CONS02,Statutory Audit,2019-01-11,2019-02-14,,
39182,auditor_3246,ClientCorp 0427,NL,PUB02,Statutory Audit,2016-02-17,2016-02-18,,
39183,auditor_3838,ClientCorp 1096,FI,CONS01,Statutory Audit,2015-02-16,2015-02-25,,
39184,auditor_1044,ClientCorp 0157,FI,PUB02,Review,2016-02-01,2016-02-07,,
39185,auditor_2363,ClientCorp 5505,ES,IND02,Review,2019-01-13,2019-01-24,,
39186,auditor_2657,ClientCorp 4217,FR,REAL02,Review,2018-08-23,2018-08-24,,
39187,auditor_0442,ClientCorp 1513,ES,FIN01,Review,2021-10-13,2021-10-26,,
39188,auditor_1771,ClientCorp 2037,NL,REAL02,Statutory Audit,2015-09-06,2015-10-05,,
39189,auditor_0293,ClientCorp 5887,FR,REAL02,Review,2018-05-29,2018-06-09,,
39190,auditor_2123,ClientCorp 3695,NO,UTIL01,Statutory Audit,2017-12-15,2018-01-19,,
39191,auditor_1056,ClientCorp 4741,DK,ENE01,Statutory Audit,2021-12-26,2022-01-18,,
39192,auditor_2483,ClientCorp 4125,FI,REAL02,Statutory Audit,2021-09-04,2021-09-19,,
39193,auditor_0778,ClientCorp 1753,DK,CONS03,Statutory Audit,2024-05-31,2024-06-01,,
39194,auditor_3241,ClientCorp 2667,DE,IND01,Statutory Audit,2021-01-10,2021-02-10,,
39195,auditor_2571,ClientCorp 5081,FR,ENE02,Review,2022-04-06,2022-04-10,,
39196,auditor_0756,ClientCorp 0034,NL,IND03,Advisory,2016-06-15,2016-07-21,,
39197,auditor_2088,ClientCorp 0608,FI,IND01,Review,2019-06-01,2019-06-12,,
39198,auditor_2820,ClientCorp 5304,DK,UTIL02,Statutory Audit,2017-02-05,2017-03-04,,
39199,auditor_1127,ClientCorp 4209,FR,ENE02,Statutory Audit,2016-03-03,2016-03-14,,
39200,auditor_1088,ClientCorp 3696,NL,HC01,Statutory Audit,2024-12-23,2025-01-26,,
39201,auditor_0687,ClientCorp 0896,GB,ENE01,Advisory,2017-03-10,2017-03-29,,
39202,auditor_2930,ClientCorp 1220,ES,FIN02,Statutory Audit,2024-05-13,2024-06-01,,
39203,auditor_3155,ClientCorp 4427,SE,CONS03,Advisory,2023-10-29,2023-11-24,,
39204,auditor_0060,ClientCorp 1375,DE,CONS02,Advisory,2020-07-20,2020-08-09,,
39205,auditor_1920,ClientCorp 4305,DK,CONS01,Advisory,2019-05-21,2019-06-02,,
39206,auditor_0744,ClientCorp 2213,IT,UTIL02,Statutory Audit,2019-07-19,2019-07-30,,
39207,auditor_2144,ClientCorp 0162,FR,PUB01,Review,2016-12-05,2016-12-17,,
39208,auditor_2022,ClientCorp 1125,NO,PUB01,Statutory Audit,2018-09-21,2018-10-08,,
39209,auditor_0012,ClientCorp 4684,ES,REAL02,Statutory Audit,2023-10-29,2023-11-15,,
39210,auditor_1493,ClientCorp 1384,IT,FIN02,Assurance Other,2017-09-25,2017-10-06,,
39211,auditor_2138,ClientCorp 5450,DE,ENE02,Statutory Audit,2021-07-07,2021-07-24,,
39212,auditor_2425,ClientCorp 0149,IT,REAL01,Advisory,2019-05-31,2019-06-17,,
39213,auditor_0612,ClientCorp 4416,NL,TMT03,Statutory Audit,2021-11-11,2021-12-07,,
39214,auditor_1276,ClientCorp 1881,NL,REAL01,Statutory Audit,2018-08-27,2018-09-13,,
39215,auditor_3893,ClientCorp 1540,GB,HC03,Statutory Audit,2024-06-18,2024-07-16,,
39216,auditor_1861,ClientCorp 2988,IT,TMT03,Statutory Audit,2019-10-30,2019-11-23,,
39217,auditor_2295,ClientCorp 5285,FI,TMT02,Statutory Audit,2016-06-22,2016-07-13,,
39218,auditor_0313,ClientCorp 4335,SE,IND02,Review,2015-04-20,2015-04-29,,
39219,auditor_1259,ClientCorp 1500,SE,FIN02,Advisory,2024-08-15,2024-08-31,,
39220,auditor_3176,ClientCorp 3572,NO,CONS01,Statutory Audit,2015-09-09,2015-09-22,,
39221,auditor_1638,ClientCorp 3841,DE,HC01,Statutory Audit,2019-05-16,2019-06-04,,
39222,auditor_1214,ClientCorp 0278,FR,TMT02,Statutory Audit,2024-11-07,2024-12-09,,
39223,auditor_0720,ClientCorp 4608,DE,HC02,Review,2024-12-21,2024-12-27,,
39224,auditor_3497,ClientCorp 1189,DE,PUB02,Statutory Audit,2018-04-01,2018-04-17,,
39225,auditor_0512,ClientCorp 5859,NL,HC02,Advisory,2017-01-27,2017-02-12,,
39226,auditor_3382,ClientCorp 0002,GB,TMT03,Statutory Audit,2021-03-30,2021-04-09,,
39227,auditor_1028,ClientCorp 1953,ES,CONS01,Advisory,2024-03-23,2024-04-20,,
39228,auditor_0596,ClientCorp 4452,FR,PUB01,Review,2017-06-26,2017-07-18,,
39229,auditor_3017,ClientCorp 0602,GB,IND03,Statutory Audit,2024-05-04,2024-05-13,,
39230,auditor_1168,ClientCorp 1395,NL,REAL01,Statutory Audit,2023-10-10,2023-11-09,,
39231,auditor_1680,ClientCorp 3273,NO,PUB01,Statutory Audit,2022-10-31,2022-12-09,,
39232,auditor_1822,ClientCorp 4544,SE,PUB02,Statutory Audit,2024-06-14,2024-06-28,,
39233,auditor_0738,ClientCorp 5240,ES,REAL01,Statutory Audit,2017-05-12,2017-06-08,,
39234,auditor_1670,ClientCorp 2406,DE,IND01,Advisory,2016-04-24,2016-05-10,,
39235,auditor_1631,ClientCorp 5639,IT,CONS03,Statutory Audit,2024-02-16,2024-03-10,,
39236,auditor_0965,ClientCorp 5563,DK,FIN02,Statutory Audit,2016-09-23,2016-10-12,,
39237,auditor_0033,ClientCorp 1945,DE,ENE02,Statutory Audit,2022-03-16,2022-04-04,,
39238,auditor_1700,ClientCorp 4365,NL,ENE01,Statutory Audit,2017-09-14,2017-10-09,,
39239,auditor_3513,ClientCorp 3495,ES,FIN03,Review,2021-02-09,2021-02-24,,
39240,auditor_1256,ClientCorp 2301,ES,HC02,Statutory Audit,2016-01-05,2016-01-11,,
39241,auditor_0028,ClientCorp 5918,GB,TMT03,Statutory Audit,2023-01-24,2023-02-06,,
39242,auditor_3624,ClientCorp 1941,DK,FIN01,Statutory Audit,2023-06-19,2023-07-06,,
39243,auditor_3094,ClientCorp 5301,DK,PUB02,Review,2017-10-30,2017-11-07,,
39244,auditor_1281,ClientCorp 3270,GB,CONS02,Statutory Audit,2022-08-31,2022-09-30,,
39245,auditor_0574,ClientCorp 0760,FR,IND02,Statutory Audit,2024-03-11,2024-03-26,,
39246,auditor_3984,ClientCorp 4705,DK,PUB01,Advisory,2019-12-27,2020-01-21,,
39247,auditor_3676,ClientCorp 4819,DK,TMT01,Statutory Audit,2023-01-14,2023-02-10,,
39248,auditor_1086,ClientCorp 1630,NO,IND03,Advisory,2019-05-13,2019-05-25,,
39249,auditor_2776,ClientCorp 1097,GB,TMT01,Statutory Audit,2024-12-26,2025-01-08,,
39250,auditor_2827,ClientCorp 3068,FR,ENE01,Statutory Audit,2021-10-27,2021-11-02,,
39251,auditor_3228,ClientCorp 5200,NL,PUB02,Advisory,2023-08-27,2023-09-02,,
39252,auditor_2375,ClientCorp 3387,FR,FIN02,Review,2024-10-28,2024-11-05,,
39253,auditor_0600,ClientCorp 4289,GB,CONS01,Statutory Audit,2016-12-27,2017-01-11,,
39254,auditor_3110,ClientCorp 4925,IT,ENE01,Review,2023-07-03,2023-07-15,,
39255,auditor_3599,ClientCorp 3513,NO,HC03,Statutory Audit,2019-01-10,2019-01-25,,
39256,auditor_0467,ClientCorp 5725,SE,HC02,Review,2021-01-13,2021-01-18,,
39257,auditor_2662,ClientCorp 0136,FR,CONS02,Review,2020-08-10,2020-09-05,,
39258,auditor_0589,ClientCorp 4454,ES,CONS02,Statutory Audit,2022-11-30,2022-12-11,,
39259,auditor_2379,ClientCorp 5032,FR,FIN01,Statutory Audit,2024-06-12,2024-07-10,,
39260,auditor_1913,ClientCorp 5254,FR,UTIL02,Statutory Audit,2018-11-19,2018-12-06,,
39261,auditor_2339,ClientCorp 2063,NL,ENE02,Statutory Audit,2024-09-03,2024-09-19,,
39262,auditor_3789,ClientCorp 2951,IT,HC01,Statutory Audit,2017-03-19,2017-04-18,,
39263,auditor_1522,ClientCorp 3388,NL,PUB02,Statutory Audit,2022-08-07,2022-09-04,,
39264,auditor_3373,ClientCorp 0537,GB,REAL01,Statutory Audit,2024-10-20,2024-11-11,,
39265,auditor_0176,ClientCorp 0962,GB,IND03,Review,2022-11-13,2022-11-18,,
39266,auditor_1525,ClientCorp 1187,NL,CONS02,Review,2021-04-09,2021-04-15,,
39267,auditor_3583,ClientCorp 4923,IT,ENE02,Advisory,2016-08-21,2016-08-28,,
39268,auditor_2605,ClientCorp 2321,SE,UTIL02,Statutory Audit,2021-03-18,2021-03-28,,
39269,auditor_2826,ClientCorp 3013,DK,UTIL01,Assurance Other,2021-03-25,2021-04-05,,
39270,auditor_1297,ClientCorp 0715,FR,REAL02,Statutory Audit,2015-01-21,2015-02-19,,
39271,auditor_1058,ClientCorp 4683,GB,REAL02,Assurance Other,2020-12-06,2020-12-16,,
39272,auditor_0251,ClientCorp 4350,SE,TMT01,Advisory,2016-04-27,2016-05-18,,
39273,auditor_2299,ClientCorp 2300,IT,FIN01,Statutory Audit,2019-01-07,2019-01-23,,
39274,auditor_2617,ClientCorp 1156,GB,REAL01,Statutory Audit,2024-02-21,2024-02-29,,
39275,auditor_2497,ClientCorp 0762,NO,TMT01,Statutory Audit,2021-05-09,2021-06-07,,
39276,auditor_0164,ClientCorp 0862,FR,REAL01,Review,2024-07-13,2024-07-19,,
39277,auditor_1761,ClientCorp 1889,FI,CONS02,Statutory Audit,2016-12-17,2016-12-26,,
39278,auditor_1019,ClientCorp 5734,DE,IND03,Statutory Audit,2020-04-24,2020-05-25,,
39279,auditor_0067,ClientCorp 5844,DE,FIN03,Assurance Other,2020-03-20,2020-03-25,,
39280,auditor_2313,ClientCorp 1178,IT,PUB02,Statutory Audit,2022-03-12,2022-04-08,,
39281,auditor_0824,ClientCorp 0703,GB,UTIL02,Statutory Audit,2022-11-13,2022-11-18,,
39282,auditor_1802,ClientCorp 2122,GB,CONS01,Advisory,2020-12-16,2021-01-04,,
39283,auditor_2124,ClientCorp 4671,GB,FIN02,Statutory Audit,2016-09-17,2016-10-16,,
39284,auditor_0716,ClientCorp 4153,DK,TMT01,Advisory,2023-06-24,2023-06-29,,
39285,auditor_2753,ClientCorp 2114,FI,HC01,Advisory,2023-10-25,2023-11-18,,
39286,auditor_2768,ClientCorp 3361,SE,IND01,Review,2018-10-30,2018-11-06,,
39287,auditor_0689,ClientCorp 3335,FR,HC01,Statutory Audit,2022-08-25,2022-09-12,,
39288,auditor_3673,ClientCorp 4111,GB,HC01,Review,2018-04-05,2018-04-11,,
39289,auditor_3394,ClientCorp 5883,DK,HC01,Statutory Audit,2018-08-07,2018-08-26,,
39290,auditor_0313,ClientCorp 3810,SE,TMT03,Statutory Audit,2016-04-22,2016-05-12,,
39291,auditor_0026,ClientCorp 1498,NL,UTIL01,Review,2019-11-23,2019-12-17,,
39292,auditor_2353,ClientCorp 2378,IT,TMT02,Statutory Audit,2017-09-01,2017-09-24,,
39293,auditor_2988,ClientCorp 3986,ES,ENE01,Statutory Audit,2017-03-02,2017-03-11,,
39294,auditor_2814,ClientCorp 1340,ES,ENE02,Statutory Audit,2015-07-16,2015-08-18,,
39295,auditor_2959,ClientCorp 0841,DE,FIN03,Assurance Other,2024-12-19,2024-12-26,,
39296,auditor_3650,ClientCorp 5879,SE,FIN01,Statutory Audit,2021-01-06,2021-01-26,,
39297,auditor_2379,ClientCorp 4752,NL,CONS03,Review,2019-04-29,2019-05-12,,
39298,auditor_0300,ClientCorp 1042,NO,ENE01,Statutory Audit,2022-02-01,2022-02-18,,
39299,auditor_3671,ClientCorp 0120,NL,CONS03,Statutory Audit,2016-09-23,2016-10-12,,
39300,auditor_3500,ClientCorp 2507,NO,PUB02,Review,2019-02-01,2019-02-13,,
39301,auditor_3025,ClientCorp 1192,SE,TMT02,Advisory,2024-09-23,2024-10-10,,
39302,auditor_3328,ClientCorp 0699,NL,ENE02,Statutory Audit,2022-12-28,2023-02-01,,
39303,auditor_1040,ClientCorp 1806,FR,REAL01,Statutory Audit,2021-11-02,2021-11-07,,
39304,auditor_1837,ClientCorp 4895,SE,CONS01,Assurance Other,2022-09-01,2022-09-08,,
39305,auditor_3500,ClientCorp 5380,GB,FIN02,Statutory Audit,2021-04-27,2021-06-08,,
39306,auditor_3832,ClientCorp 3878,SE,IND02,Review,2016-09-18,2016-09-20,,
39307,auditor_2939,ClientCorp 1241,GB,FIN03,Statutory Audit,2018-07-11,2018-07-31,,
39308,auditor_0626,ClientCorp 0331,IT,TMT02,Review,2019-11-16,2019-11-21,,
39309,auditor_1950,ClientCorp 5305,ES,HC02,Statutory Audit,2015-07-13,2015-07-28,,
39310,auditor_2747,ClientCorp 3786,DE,PUB01,Statutory Audit,2015-03-29,2015-03-31,,
39311,auditor_3940,ClientCorp 5418,DK,TMT03,Advisory,2017-09-15,2017-09-16,,
39312,auditor_2564,ClientCorp 3369,FR,ENE01,Review,2016-07-25,2016-07-26,,
39313,auditor_0676,ClientCorp 3715,DE,HC01,Statutory Audit,2017-03-02,2017-03-21,,
39314,auditor_0481,ClientCorp 0742,NO,UTIL02,Statutory Audit,2023-11-28,2023-12-18,,
39315,auditor_0791,ClientCorp 4026,FI,UTIL02,Statutory Audit,2024-07-10,2024-08-10,,
39316,auditor_0536,ClientCorp 4929,NL,REAL02,Advisory,2015-12-26,2016-01-19,,
39317,auditor_3929,ClientCorp 2596,ES,UTIL01,Statutory Audit,2015-10-22,2015-11-03,,
39318,auditor_1931,ClientCorp 1032,FI,TMT02,Statutory Audit,2023-04-29,2023-05-22,,
39319,auditor_0798,ClientCorp 4304,IT,ENE02,Review,2022-02-01,2022-02-03,,
39320,auditor_0168,ClientCorp 4609,NO,IND02,Statutory Audit,2018-10-13,2018-11-17,,
39321,auditor_2278,ClientCorp 4769,FR,PUB01,Statutory Audit,2021-03-26,2021-04-30,,
39322,auditor_3624,ClientCorp 5414,DK,PUB01,Assurance Other,2015-02-18,2015-03-01,,
39323,auditor_0941,ClientCorp 3078,FI,CONS03,Statutory Audit,2016-04-25,2016-05-19,,
39324,auditor_3399,ClientCorp 2995,NL,CONS02,Advisory,2015-05-30,2015-06-06,,
39325,auditor_3440,ClientCorp 5524,DK,IND03,Statutory Audit,2018-06-15,2018-07-10,,
39326,auditor_1759,ClientCorp 5178,DK,CONS01,Statutory Audit,2016-02-25,2016-03-13,,
39327,auditor_0377,ClientCorp 2954,NL,HC01,Statutory Audit,2018-05-23,2018-06-03,,
39328,auditor_1482,ClientCorp 1858,DE,TMT02,Statutory Audit,2016-08-09,2016-09-07,,
39329,auditor_1975,ClientCorp 2387,GB,UTIL01,Statutory Audit,2022-07-24,2022-08-05,,
39330,auditor_1933,ClientCorp 2299,SE,HC03,Review,2018-01-15,2018-01-25,,
39331,auditor_3398,ClientCorp 3247,IT,PUB01,Statutory Audit,2015-07-08,2015-07-12,,
39332,auditor_0567,ClientCorp 3055,DE,PUB02,Statutory Audit,2016-09-21,2016-09-23,,
39333,auditor_1799,ClientCorp 1018,NO,CONS01,Statutory Audit,2016-12-22,2017-01-07,,
39334,auditor_0827,ClientCorp 5998,GB,PUB02,Statutory Audit,2020-05-11,2020-06-07,,
39335,auditor_3230,ClientCorp 4630,IT,REAL01,Statutory Audit,2017-11-08,2017-12-02,,
39336,auditor_3136,ClientCorp 5173,ES,IND03,Statutory Audit,2019-10-27,2019-11-05,,
39337,auditor_0061,ClientCorp 3558,IT,CONS02,Advisory,2016-03-02,2016-03-11,,
39338,auditor_0617,ClientCorp 4226,FR,CONS01,Statutory Audit,2024-10-21,2024-10-31,,
39339,auditor_3143,ClientCorp 1742,IT,HC02,Statutory Audit,2019-07-22,2019-08-12,,
39340,auditor_1027,ClientCorp 2665,SE,HC03,Statutory Audit,2023-03-27,2023-04-27,,
39341,auditor_0592,ClientCorp 3785,DK,PUB01,Statutory Audit,2020-09-16,2020-10-16,,
39342,auditor_2790,ClientCorp 3335,IT,HC03,Review,2017-02-01,2017-02-16,,
39343,auditor_2909,ClientCorp 4539,NL,UTIL02,Assurance Other,2016-04-27,2016-04-29,,
39344,auditor_0461,ClientCorp 5550,GB,TMT01,Statutory Audit,2019-01-08,2019-01-23,,
39345,auditor_0855,ClientCorp 2306,DE,CONS01,Review,2019-02-07,2019-02-24,,
39346,auditor_3127,ClientCorp 3372,SE,FIN02,Statutory Audit,2017-10-29,2017-11-23,,
39347,auditor_2328,ClientCorp 2262,SE,IND03,Statutory Audit,2021-10-25,2021-11-15,,
39348,auditor_1106,ClientCorp 0203,FR,CONS02,Statutory Audit,2023-04-03,2023-04-04,,
39349,auditor_0154,ClientCorp 3664,NL,UTIL01,Review,2019-08-18,2019-08-21,,
39350,auditor_3191,ClientCorp 5149,DK,CONS03,Statutory Audit,2024-08-30,2024-09-09,,
